,,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHN,CYP,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IDN,IND,IRL,ITA,JPN,KOR,LTU,LUX,LVA,MEX,MLT,NLD,NOR,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,TWN,USA,ROW
IRL,J58,75.66408704,54.57315589,364.5413646,4.602361297,6.56628684,10.8699583,64.68387613,22.65296388,0.307315926,12.47313311,579.6540042,76.51190433,43.06796535,4.85835289,86.16957818,168.020003,203.8681618,30.95887594,10.63380175,5.30216682,0.455778698,1.461772698,3135.982367,130.6058949,7.670424711,10.64633452,0.453736999,11.08636078,0.358061324,1.850640653,0.152373575,386.9026582,27.13278366,52.47504333,7.702421016,20.87639205,17.88269967,3.63231302,9.46644342,137.3543909,1.787551843,1.71494588,249.3845187,1434.069239
IRL,J59_J60,2.091171877,2.040690919,6.236987201,0.074407392,24.81824912,1.021657249,0.518075982,0.457446882,0.454770149,0.118436245,5.941472091,0.357362583,3.364368726,0.013040056,0.081672422,7.684549402,2.694989388,2.71167606,0.02541914,0.362056126,3.674695396,0.029518582,70.67853408,3.229671176,3.387623207,16.16786741,0.025293388,0.033001381,0.016004733,2.960900996,0.004533629,1.165621282,0.154667302,0.469379391,0.251220462,0.175799675,0.361117656,1.003023554,0.017413486,0.976641932,0.036097264,11.12225903,65.04895485,115.1456634
IRL,J61,0.491684692,0.435704457,20.01542882,0.087177226,2.81609384,0.286857706,0.516338543,109.4442371,0.00179832,0.02039133,5.238029048,1.362659238,0.826016568,0.496750925,0.139378201,26.38611162,74.67611956,1.699612332,0.018434895,0.540511784,1.082419471,10.09689085,2211.69704,6.072111323,0.425887592,0.838668578,0.029882317,0.016816749,0.171886852,0.987456111,0.001127345,1.61074019,0.076379278,0.635197287,0.519914118,0.200970102,0.406125498,0.106189765,0.080235707,22.91575686,0.333267041,4.428971576,0.426836708,78.14586566
IRL,J62_J63,163.2672708,5.544552928,25.03257017,4.730764665,7.722609666,17.95188122,914.2142975,37.68856371,0.293354873,48.35215168,1142.688354,108.2956532,222.6411699,2.751979712,2.684186832,526.7238785,521.9246572,17.02432621,3.192786176,50.30060452,0.91508297,1.760623996,3969.821853,210.2979028,74.78334295,23.54975546,0.453497327,32.7168468,5.939599394,2.580117558,0.680025307,277.3580841,2.976014455,129.6028622,9.218653178,13.99496486,23.29008883,4.3625454,2.544061626,497.8435503,2.679606649,7.746130059,294.4633595,9464.549423
IRL,K64,9.431787831,3.072757987,79.16061212,0.140292445,51.99630641,125.1379054,32.81261332,44.26819875,0.180448238,1.445159528,185.355825,10.04381993,74.18724583,0.112305002,14.44003226,54.71144622,652.1995959,70.88679443,0.212282582,1.324175983,0.354120738,0.005393152,804.8686975,83.97468112,33.87741328,27.3144881,0.320321887,12.12187711,0.184821522,1.834519435,2.372540288,60.36236187,20.70507095,16.11939049,3.967214998,0.626778469,2.828044814,0.790905533,0.102402923,7.430920043,3.188711802,24.15879251,63.28756692,2365.951753
IRL,K65,2.73027574,1.456698522,9.117026339,0.071022356,0.121436172,55.83101608,50.96010056,38.89151491,1.699289415,2.180935506,76.53926554,2.388550161,22.3634451,0.026050284,3.053954256,13.96600202,214.7017794,10.93167434,0.2122855,1.80900898,0.093969488,7.080155437,1691.82124,427.2528225,10.63758061,2.400311018,0.080765625,26.13456387,0.017017643,11.66674923,1.472987169,5.159924555,2.013581935,13.28012139,4.596691298,0.64789988,0.205085147,2.237480406,0.043676854,9.511314221,1.276883433,5.391166898,2423.271594,1502.073644
IRL,K66,1.230167244,0.243903672,36.79065621,0.011056771,1.38921417,3.363874203,0.831516755,1.126166697,0.020262208,0.280473637,4.801459191,0.706967499,3.340288069,0.012697668,0.398769009,2.649052233,45.61862694,1.753858254,0.009971673,0.111192912,0.010352196,0.000858002,184.6560427,66.97154571,0.790914221,1.297302291,0.008979996,0.299257045,0.018256103,0.031097409,0.089025157,3.798007443,1.006798052,0.492634787,0.362827951,0.024994856,0.127220714,0.033454494,0.00237394,0.620390215,0.066505487,0.612608115,7.055398172,103.3824289
IRL,L68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20429.21477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000952992
IRL,M69_M70,2.2180034,0.435289124,2.116103571,0.270236463,0.890022952,2.219518243,0.952109787,158.2363186,0.013955686,0.156342157,4.321814032,0.2415145,3.581457451,0.013505187,0.045537636,8.056725988,15.36988745,0.214264754,0.056816399,0.388484135,0.145902066,0.190353019,1022.148967,5.146029165,1.09746631,4.328244618,0.070228053,0.394005458,0.071139673,0.510855612,0.016752978,7.198290871,1.657100866,1.939517631,1.017442527,0.123023583,0.567496506,0.052760647,0.06115507,1.898408592,0.251957222,0.434408556,26.35236904,79.27429626
IRL,M71,0.065895258,0.163925744,0.707251411,0.035982048,0.141364116,1.141229772,0.003592441,0.051396915,0.00466648,0.082988849,3.182514808,0.047913962,0.37335703,0.003800322,0.019443815,1.645079638,20.48630245,0.097146857,0.052449731,0.224284798,0.001963983,0.000371348,727.625812,8.364189788,1.555786502,6.392256788,0.055212383,0.470735669,0.031591385,0.735174936,0.005398137,2.721002766,0.709125669,0.907357069,0.704663959,0.015600238,0.298554523,0.059295963,0.040991126,1.381815104,0.386318108,0.273826873,8.53547633,0.888896094
IRL,M72,0.001823028,2.488782753,29.31435616,1.849141931,3.093832749,1.219364982,15.78707073,48.83737583,9.54712E-05,0.764947298,76.74018861,3.252346744,3.7928339,0.006082186,4.624611442,40.92565866,47.52962837,0.185757664,0.047425634,0.096804188,7.95108E-05,0.000227296,10.85039926,13.9633062,0.206138054,62.08563017,0.033167467,2.080522605,0.111667688,0.007123977,0.00011157,8.758663893,1.537812012,0.407832188,0.342621974,0.324631865,3.510771976,0.021323561,0.100671987,42.79926777,0.000523132,0.000293244,24.47513796,12.3096414
IRL,M73,0.001259668,0.009195531,0.020393772,0.497866825,0.000290574,0.001684677,0.000817645,0.004498621,6.59683E-05,0.000440977,0.009507173,0.001573816,0.056598251,7.31117E-05,0.000380367,0.008872416,1.104481699,0.002072055,0.00060687,0.000182835,5.494E-05,0.000157056,0.058363711,0.003464997,0.003165808,0.294792896,0.000519637,7.56736E-05,0.008068922,0.001317727,0.000815536,0.005341185,0.000301374,0.001461931,0.001743661,0.007319215,0.002171542,9.56686E-05,0.000877657,0.002940686,0.000361471,0.01465031,30.41168353,22.55545415
IRL,M74_M75,0.005406754,0.166876322,0.911824573,0.118521185,0.001247202,3.454829725,0.011294,0.105416171,0.001245276,0.230506837,13.16512801,0.15306786,0.044645657,0.007743973,0.052409413,0.10151133,93.03682969,0.395562575,0.20582821,0.568056347,0.000235814,0.000674117,32.66609178,13.98432632,7.26005955,29.32817955,0.244420306,2.113533645,0.067687723,3.383449873,0.010750172,2.545585989,3.059824555,4.044133037,2.459736157,0.017106211,1.385983158,0.259443044,0.184401358,4.511124208,1.797605229,1.154889725,5.614532131,2.095476889
IRL,N,7.898327088,14.50104322,63.9628385,1.186012983,20.40684507,56.29233427,3.000759732,6.629618674,0.497737995,3.845937605,57.64566,2.402197863,46.8706127,0.23981925,2.182904298,184.6312804,127.6560718,7.811215857,0.973722612,11.60074799,0.237895584,0.004398057,797.9702443,28.30362644,3.897760819,18.48267655,0.36475255,3.372629513,1.89121884,1.588647317,0.55139129,247.492724,8.2218846,6.369126783,20.24939418,1.360986033,0.324308061,0.507284835,0.193474971,47.15388048,0.615217672,5.264407502,822.117064,110.8785494
IRL,O84,0.001132695,0.011756918,0.000535652,0.045821215,5.51928E-05,0.019430866,0.003078975,0.621455124,0.028420939,0.01209242,0.463290505,0.015356851,0.000566899,0.001632631,0.000736987,0.001685265,0.02343609,9.31771E-05,0.008375311,0.038567371,0.142950709,2.98319E-05,14388.39401,0.000658156,0.237755953,0.045167836,0.153873122,1.43738E-05,0.02939595,0.000250295,0.004277419,0.04250139,5.72443E-05,0.000277685,0.000389187,3.89806E-05,0.00042168,0.010799753,0.010844323,0.001414821,1.23892432,0.044814241,0.040820756,27.11690064
IRL,P85,0.001011998,1.337697756,15.75611004,0.993891128,1.66290784,0.655419952,8.485402595,26.24948659,5.17396E-05,0.411159433,41.24700432,1.748112904,2.038681144,0.003269673,2.485670325,21.99717981,25.54673985,0.099854001,0.02549131,0.052036947,4.37507E-05,0.000125914,13766.4553,7.50516115,0.110812104,33.37021198,0.01782799,1.118256657,0.060020758,0.003833784,6.03569E-05,4.707730576,0.826558805,0.219229375,0.18417389,0.174491985,1.887038246,0.011462723,0.05411106,23.00411248,0.000285757,0.000160629,13.15542464,6.616850342
IRL,Q,3.418402863,133.851065,4.306644705,0.179962985,1.110871592,2.11215953,65.07703049,4.413847593,0.032321298,0.806976638,14.56449124,1.562315064,6.406579805,0.044102083,0.324257602,14.6123693,18.70972332,0.89505382,0.051238297,0.456715388,2.287813255,0.284821092,15299.19045,5.554535104,1.19299327,1.979324126,0.070345494,10.1706606,0.067422944,0.360590598,0.222761208,5.115340963,0.430464853,1.908038597,1.564516808,0.513345389,3.484378969,0.121518605,0.093477979,6.485965488,0.348297973,0.229224136,28.07601611,867.9569846
IRL,R_S,0.570750341,1.041527779,1.66449662,0.002996427,7.910799274,4.068011534,0.279835016,330.2583705,0.575318244,0.006924642,1.421609346,0.04548358,1.937501513,0.000652638,0.04590948,0.583856384,14.34912997,1.188962658,0.006282999,0.003097795,0.002937524,55.82197898,4791.980238,1.681072708,5.879245864,0.859088204,0.047848265,0.005673367,0.001553767,0.00904519,0.000241881,0.501400784,0.021727873,0.200073505,0.02221177,0.023771812,0.005467709,0.027977659,0.002361181,0.071667364,1.416429624,2.510250244,2.581831026,1.92389399
IRL,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.6857008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.19157E-07
IRL,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,A01,15.17255563,314.4388944,63.10541458,4.961611262,34.93179728,25.8829877,297.3061499,49.01854246,8.560080298,112.1898125,1824.574652,92.19370059,226.2192385,5.005684737,29.2490839,510.4912156,214.2956206,46.29602644,65.67125422,45.14926795,1.535572716,12.18794644,29.07587846,16538.40967,23.77505763,3.685792404,69.10930452,6.360321424,15.93320519,1.315635691,23.27237073,48.9825309,85.11987791,203.8177557,12.31053612,57.92465734,34.8042981,67.1727392,91.72268921,124.7135407,6.829146089,17.59554048,88.44886633,371.7299021
ITA,A02,0.012015728,1.468326989,0.156251283,0.000113174,0.003752286,0.612916151,3.053218148,0.002522266,0.000171464,0.61337052,7.408515968,0.103368293,0.066554942,0.067079773,0.506863979,1.055726756,0.02828566,0.041721969,0.012054461,0.041416023,2.03377E-05,0.000743013,0.052040424,1169.930632,0.15408586,0.009367326,0.01702037,0.000241379,0.004124775,0.001557982,0.018534321,1.008116386,0.867648995,0.148708536,0.037772336,0.009853723,0.018759893,0.172345126,0.029866996,0.582042946,0.005432136,0.009961979,35.01145913,1.01707141
ITA,A03,0.002216704,7.502542065,0.90314543,0.018827178,0,0.000340245,0.530296233,0.117779988,4.59293E-08,2.779937699,40.0911285,9.53162E-05,66.81987312,0.082847889,6.9339E-11,17.17931224,0.375190304,5.573025607,5.057058098,1.834687085,0,0.678908361,0.032102217,877.7781972,0.000333964,5.1464E-05,1.284869701,0.075515241,0.020546292,0.000440598,11.81320646,0.351815785,0.029010455,0.007149293,4.481297296,13.73287587,0.00981425,0.15069934,6.083406888,0.000107809,0.000349033,0.604480262,0.007919513,27.31684652
ITA,B,0.254048949,0.570495844,1.229928384,0.085142969,0.23770268,0.471014623,5.444754006,0.86625466,0.053199138,0.168963752,7.187520773,0.218616515,1.36332556,0.018269567,0.535955691,3.488902544,1.984934407,0.519327953,0.187866101,0.774362987,0.013743571,0.036769516,0.158535926,8465.110979,0.521792392,0.209969585,0.767860101,0.053886668,0.040465722,0.095854622,0.050517835,0.68513141,0.103460846,0.275057263,0.106513949,0.186946583,0.45690808,0.447322631,0.127186808,0.892274693,0.112420129,0.046911084,2.643743181,1.768325455
ITA,C10-C12,696.1963054,828.5005547,746.1233112,97.79686583,334.809351,1257.879737,1288.462172,580.0355624,53.04181791,264.6815357,5405.937441,336.1162339,1055.311969,29.22962098,146.5428374,3623.009581,2872.725682,493.8984764,130.6758262,153.9289014,25.81847209,30.20535362,95.70280299,58240.93208,1228.117491,200.5577065,76.48973009,86.01795906,71.66892616,127.0626821,134.5523347,777.9010558,267.616387,404.4364523,180.2230468,259.5342605,678.2972421,73.77767267,184.6034438,574.8335208,122.8287231,83.38339098,3070.314583,3282.113437
ITA,C13-C15,142.6701068,475.0867202,248.3062091,99.98658083,82.66383128,466.3372316,2186.826348,1293.621849,100.8145606,32.92383655,2269.11783,72.53897639,558.3226856,28.02585825,35.62975558,2022.748911,2638.427168,634.5870699,285.3384285,63.64601119,5.775978428,25.16555104,38.41819953,11144.76206,1645.627404,1052.78708,105.5277072,54.93835222,69.84021114,150.9449475,17.52628807,525.2221293,152.595557,293.9109821,294.7339236,265.5408771,6388.491812,72.24301318,77.00034103,159.1945378,404.4591983,207.2530049,4115.568822,5372.855506
ITA,C16,10.78582236,15.55070153,8.941060704,2.338506838,8.712060694,9.791790305,55.65982956,43.78870697,2.483769546,4.242518314,124.3796638,2.647164663,42.6750149,0.450396741,1.97101655,103.7236324,65.5820254,15.49524741,3.366159194,1.888735607,0.532509768,9.982212773,1.887427463,2688.267792,15.53902552,6.629090613,1.22836125,1.557167658,1.581146362,19.00055969,2.650442134,11.86529774,2.971882681,12.68455643,6.911555666,4.623538881,16.89298869,2.765995442,5.066916582,4.821374673,29.6553379,0.971313766,105.7032315,10.97280562
ITA,C17,6.110059211,28.42157676,7.356385692,4.471661551,2.583931811,3.304606493,30.53939614,4.884375969,4.475271256,4.695085725,213.7265654,7.681672745,80.73246064,1.017606002,2.099259712,221.6791281,57.73745237,19.77802635,13.44458793,8.923173409,0.349542635,0.758295476,3.815617415,3502.280054,4.115961633,8.503278101,17.02156601,0.680446938,2.571621062,1.553086569,7.665765971,36.57103831,2.922598012,28.41110917,7.696131834,12.9051596,10.50237603,5.801699134,17.09759583,6.407836311,15.15660159,0.68625102,36.66290093,94.38032853
ITA,C18,1.485928089,4.464923638,1.805754727,0.847377367,0.994477938,2.060737906,11.92761826,6.28812625,0.785528837,0.758628123,31.09091753,0.986837834,10.91287526,0.194407434,0.401881152,29.76849061,15.98489662,4.773512192,2.122797119,1.044560211,0.102321346,0.633879361,1.701760477,653.6234908,6.047263222,4.193296043,1.794944871,0.30116659,0.487720191,1.447060932,0.799962977,5.206200966,0.845205171,4.237436917,1.930450813,2.283616922,21.19417332,0.84708879,2.023318204,1.28033007,3.99094853,0.755844202,20.44974915,0.000964261
ITA,C19,1.149238378,38.55040784,31.20484257,8.395126969,15.3305656,0.847124354,64.94512403,3.534185822,0.780749044,2.526194175,112.5024186,54.41651541,220.2581869,0.118890728,2.688073708,387.191273,31.41458845,40.80157102,70.08873231,8.066371306,0.175908698,1.79067943,0.615360777,17275.92823,4.515983717,75.44000935,0.767313393,0.139871983,0.254358535,2.949941735,15.19896387,18.61668357,0.81334836,5.845133054,1.382555791,20.70098312,7.523298713,2.127409336,314.5579093,8.738832193,417.2249627,2.110710261,130.1172405,1497.671725
ITA,C20,52.27541085,67.26997708,62.52604969,21.01803415,34.04056466,17.01779501,279.5555231,45.96811474,10.28518179,43.19190803,740.9292919,29.24934294,364.1755199,2.336158739,17.62530984,815.6460615,389.4995902,330.9992122,17.75121818,18.4686361,7.314629576,21.78665407,39.19332781,5830.209716,51.6064362,38.28797824,25.57903358,5.401520806,6.439809909,30.46922539,10.15202542,74.50164713,15.89098376,176.9677259,54.55399174,56.59647792,234.0702299,23.09116421,95.77239826,28.97353365,119.5296251,9.799069423,522.3196281,585.3284605
ITA,C21,180.6504844,203.7306242,931.8990596,41.19826055,267.389615,338.619229,450.5255594,886.1980392,13.0815902,139.6033522,2283.347549,89.24975522,668.9397328,6.768725501,70.05117664,1447.961288,922.0271703,366.863148,5.883402633,42.67710806,20.6202557,6.496108561,26.24881011,3272.977237,239.593178,14.18539684,6.940984887,0.77889531,4.305278817,120.3772541,8.144520424,470.6612579,21.69065531,354.8751376,210.4056663,276.381516,11.88860603,68.70807135,38.5495832,161.269719,6.204286063,19.86465257,1387.888591,2477.362901
ITA,C22,34.32954182,62.38533073,34.06796348,25.61797367,46.13749321,22.8953141,83.2991491,105.5393821,8.943245526,14.72544716,695.0954032,7.831591568,90.29960765,2.037086758,15.76044959,273.5806985,159.4114907,42.36885942,9.478691343,19.67273825,7.152680482,24.16412529,11.03872892,4804.394085,44.11931738,17.10604431,13.71875642,7.675559043,3.299703099,50.35830422,7.177776881,58.06497895,8.652034614,127.9008236,34.58809688,116.6259223,67.53042818,32.53941126,28.14650576,30.18018209,86.15214711,5.810241855,193.1964275,429.3794719
ITA,C23,6.716949182,14.45163971,6.421143995,2.405334476,6.396616048,9.380138508,25.56842394,16.49894447,3.333196424,6.648728016,78.62795991,3.998010999,28.57272528,0.725389557,2.382320403,59.69793105,29.92207215,14.35334286,12.93920517,2.763887429,0.676921888,3.026322199,1.957875029,4221.687684,13.98850332,4.66258664,21.17371619,0.53799134,1.72137713,6.916563281,0.889941493,8.943655979,1.633036946,12.50787195,3.900051118,7.699254993,13.72867183,2.129374102,4.415066982,5.491672882,8.542508082,1.86379884,93.54291607,74.70537752
ITA,C24,7.292505163,9.774092943,8.88902709,2.236838455,7.448632205,4.577597366,17.26874883,19.70139824,2.210751403,4.534820761,79.40129691,4.986740534,29.01949233,0.380471828,1.527400555,64.09981326,175.1023625,7.636768057,4.828686467,2.537325757,1.17933993,4.251408905,9.653676711,1486.276707,4.865953696,7.911999328,13.72933974,0.850824838,0.947859621,11.37469885,5.126850292,7.685988496,2.148056408,13.17564244,2.609997035,4.708964277,12.13661646,2.499714012,12.40983736,5.209463381,29.34427385,1.245762204,57.32642315,-0.003866009
ITA,C25,103.9398325,137.5610143,121.1925817,29.0250525,103.0435002,65.33009952,122.1160938,289.2505591,31.57002775,76.56378977,1092.730161,17.79188251,341.1790635,6.248451679,14.94372749,755.9891269,428.0390941,91.37473794,30.41558698,39.11876343,17.28297403,60.19812092,13.07757475,10022.6153,70.74431217,83.5120317,14.38277873,5.870530641,6.416671288,197.6752974,6.957682439,107.8542745,34.16028328,216.6631219,33.67388375,66.63783999,205.4457448,18.09742947,32.56038602,63.67532309,251.6308508,17.83366315,911.93773,1466.953226
ITA,C26,63.74447567,72.50242151,74.24555382,36.60062861,137.3237134,41.46448256,611.2364386,373.6035709,9.807199268,38.63905766,576.9020495,18.6887854,483.6066413,6.916201142,13.39396359,346.0846886,196.2468739,50.48489486,23.74664658,16.87075802,25.46778743,73.83859701,17.43397446,7209.227754,107.8792424,40.89457717,10.45228124,3.269902286,3.273174488,41.28754399,14.55460957,95.49563853,16.39971569,119.9315465,65.24837107,62.74476497,67.10933073,9.700984738,21.21850829,43.84093542,171.6929147,24.33904881,314.0819015,1688.770075
ITA,C27,306.4216194,156.9977036,147.8653093,74.48093636,172.8502338,99.14136532,265.5958834,355.8692445,12.93157623,70.10292676,1690.790454,42.00115855,494.9085589,7.125640358,31.82058126,732.7847701,452.6887447,80.20363894,82.76372891,44.04330045,25.15830906,64.02711542,32.8842222,5976.051181,97.92441588,122.1803681,16.3140074,7.493168099,12.43609165,69.2069672,21.67867202,145.1446449,41.57941676,308.7314626,89.22413229,73.30216167,94.27392797,33.06095367,60.26242556,184.0340577,269.4571127,43.71890542,516.2719399,2192.486315
ITA,C28,883.896425,726.5328165,520.8032015,258.5227514,1338.576639,525.006335,1011.520911,4158.304821,29.46785024,506.2857345,4766.87946,284.4382932,1513.937258,31.20751077,153.1986453,2167.462542,1777.664314,333.798045,205.175003,375.3766081,445.7312268,775.8868295,113.4435423,17833.49507,230.4360196,1015.977524,52.46274308,56.93717279,36.48345353,1025.435614,19.48676938,815.0687014,222.8505841,1190.878749,350.0800676,786.4431646,1757.814418,320.1901459,156.1027127,591.5642994,2270.028886,211.7446143,3939.574455,12310.4614
ITA,C29,124.8676054,196.6345851,274.3803892,63.49933235,105.7895775,117.483978,779.7358565,1146.354801,12.79329303,141.5654406,2930.658254,81.83620698,874.6724994,12.11583839,33.66278783,2531.508571,1057.042215,150.607028,25.29347656,106.2841503,35.95359606,41.43046634,20.33672611,12022.17655,394.7402952,102.6038899,33.68307222,23.58456579,2.688486914,62.0440376,6.463791199,226.8025057,39.33279753,716.7794565,111.261019,89.65883303,408.1446237,34.21644978,131.8730404,187.115313,377.1185335,52.23775911,3418.791458,2477.53101
ITA,C30,44.33598094,57.11942549,79.45035765,16.789781,139.963842,249.0089558,263.6307268,88.18363287,1.224435186,26.47272091,303.3688923,32.66092385,129.063148,16.44891153,22.89071887,533.07333,1127.61322,120.5543557,52.84336568,6.057777843,2.754710252,35.15169163,64.51823755,7503.442813,35.95686123,110.6577794,13.88465651,5.790335436,9.75451262,18.19334986,6.348392115,109.1020231,54.93142516,91.55263231,14.21358498,16.43099605,62.94317974,11.02426251,13.74762745,32.39979999,40.83320494,17.58304356,737.5370697,5412.148491
